Date,issue,percentage
09/11/2020,Crime,14.0
15/11/2020,Crime,12.0
23/11/2020,Crime,10.0
30/11/2020,Crime,13.0
07/12/2020,Crime,11.0
14/12/2020,Crime,13.0
20/12/2020,Crime,12.0
28/12/2020,Crime,14.0
04/01/2021,Crime,14.0
11/01/2021,Crime,13.0
18/01/2021,Crime,11.0
25/01/2021,Crime,16.0
01/02/2021,Crime,12.0
08/02/2021,Crime,13.0
15/02/2021,Crime,13.0
22/02/2021,Crime,15.0
01/03/2021,Crime,19.0
08/03/2021,Crime,19.0
15/03/2021,Crime,22.0
22/03/2021,Crime,25.0
29/03/2021,Crime,21.0
05/04/2021,Crime,26.0
12/04/2021,Crime,27.0
19/04/2021,Crime,23.0
26/04/2021,Crime,24.0
03/05/2021,Crime,24.0
10/05/2021,Crime,29.0
17/05/2021,Crime,22.0
24/05/2021,Crime,24.0
31/05/2021,Crime,27.0
07/06/2021,Crime,28.0
14/06/2021,Crime,25.0
21/06/2021,Crime,26.0
28/06/2021,Crime,20.0
05/07/2021,Crime,28.0
12/07/2021,Crime,23.0
19/07/2021,Crime,21.0
26/07/2021,Crime,21.0
02/08/2021,Crime,26.0
09/08/2021,Crime,24.0
16/08/2021,Crime,29.0
23/08/2021,Crime,24.0
29/08/2021,Crime,22.0
06/09/2021,Crime,19.0
12/09/2021,Crime,18.0
19/09/2021,Crime,17.0
26/09/2021,Crime,23.0
04/10/2021,Crime,24.0
11/10/2021,Crime,21.0
18/10/2021,Crime,28.0
25/10/2021,Crime,20.0
01/11/2021,Crime,20.0
07/11/2021,Crime,19.0
15/11/2021,Crime,16.0
22/11/2021,Crime,21.0
29/11/2021,Crime,27.0
05/12/2021,Crime,24.0
13/12/2021,Crime,23.0
20/12/2021,Crime,19.0
27/12/2021,Crime,18.0
02/01/2022,Crime,23.0
10/01/2022,Crime,14.0
17/01/2022,Crime,20.0
24/01/2022,Crime,19.0
31/01/2022,Crime,20.0
06/02/2022,Crime,20.0
13/02/2022,Crime,23.0
21/02/2022,Crime,22.0
28/02/2022,Crime,18.0
07/03/2022,Crime,17.0
14/03/2022,Crime,17.0
20/03/2022,Crime,16.0
28/03/2022,Crime,17.0
04/04/2022,Crime,16.0
11/04/2022,Crime,17.0
18/04/2022,Crime,15.0
24/04/2022,Crime,15.0
02/05/2022,Crime,16.0
08/05/2022,Crime,16.0
16/05/2022,Crime,13.0
22/05/2022,Crime,19.0
29/05/2022,Crime,18.0
06/06/2022,Crime,19.0
13/06/2022,Crime,13.0
19/06/2022,Crime,16.0
27/06/2022,Crime,16.0
03/07/2022,Crime,16.0
11/07/2022,Crime,16.0
17/07/2022,Crime,13.0
25/07/2022,Crime,14.0
31/07/2022,Crime,17.0
08/08/2022,Crime,13.0
15/08/2022,Crime,14.0
22/08/2022,Crime,16.0
29/08/2022,Crime,20.0
05/09/2022,Crime,22.0
12/09/2022,Crime,21.0
25/09/2022,Crime,23.0
02/10/2022,Crime,12.0
09/10/2022,Crime,17.0
17/10/2022,Crime,16.0
23/10/2022,Crime,14.0
31/10/2022,Crime,14.0
07/11/2022,Crime,14.0
14/11/2022,Crime,17.0
21/11/2022,Crime,17.0
28/11/2022,Crime,14.0
05/12/2022,Crime,18.0
12/12/2022,Crime,16.0
19/12/2022,Crime,12.0
26/12/2022,Crime,18.0
01/01/2023,Crime,16.0
09/01/2023,Crime,15.0
15/01/2023,Crime,13.0
23/01/2023,Crime,17.0
30/01/2023,Crime,16.0
06/02/2023,Crime,13.0
13/02/2023,Crime,19.0
20/02/2023,Crime,20.0
26/02/2023,Crime,16.0
06/03/2023,Crime,21.0
20/03/2023,Crime,16.0
27/03/2023,Crime,16.0
03/04/2023,Crime,24.0
10/04/2023,Crime,20.0
17/04/2023,Crime,19.0
24/04/2023,Crime,19.0
01/05/2023,Crime,21.0
08/05/2023,Crime,21.0
15/05/2023,Crime,16.0
21/05/2023,Crime,19.0
28/05/2023,Crime,18.0
05/06/2023,Crime,21.0
12/06/2023,Crime,21.0
19/06/2023,Crime,18.0
26/06/2023,Crime,17.0
03/07/2023,Crime,21.0
10/07/2023,Crime,19.0
17/07/2023,Crime,21.0
24/07/2023,Crime,16.0
31/07/2023,Crime,16.0
07/08/2023,Crime,21.0
14/08/2023,Crime,22.0
21/08/2023,Crime,17.0
28/08/2023,Crime,20.0
04/09/2023,Crime,19.0
11/09/2023,Crime,23.0
18/09/2023,Crime,24.0
25/09/2023,Crime,21.0
02/10/2023,Crime,25.0
09/10/2023,Crime,23.0
16/10/2023,Crime,26.0
23/10/2023,Crime,19.0
30/10/2023,Crime,23.0
06/11/2023,Crime,22.0
13/11/2023,Crime,22.0
20/11/2023,Crime,24.0
27/11/2023,Crime,24.0
04/12/2023,Crime,20.0
11/12/2023,Crime,24.0
18/12/2023,Crime,19.0
24/12/2023,Crime,20.0
01/01/2024,Crime,20.0
07/01/2024,Crime,20.0
15/01/2024,Crime,20.0
22/01/2024,Crime,22.0
29/01/2024,Crime,25.0
05/02/2024,Crime,27.0
11/02/2024,Crime,19.0
19/02/2024,Crime,24.0
26/02/2024,Crime,23.0
04/03/2024,Crime,25.0
11/03/2024,Crime,24.0
18/03/2024,Crime,24.0
25/03/2024,Crime,17.0
01/04/2024,Crime,22.0
08/04/2024,Crime,22.0
16/04/2024,Crime,23.0
22/04/2024,Crime,21.0
28/04/2024,Crime,27.0
06/05/2024,Crime,28.0
13/05/2024,Crime,26.0
20/05/2024,Crime,26.0
15/02/2011,The economy,73.0
01/03/2011,The economy,76.0
15/03/2011,The economy,77.0
29/03/2011,The economy,79.0
12/04/2011,The economy,68.0
26/04/2011,The economy,69.0
10/05/2011,The economy,77.0
24/05/2011,The economy,76.0
07/06/2011,The economy,77.0
14/06/2011,The economy,71.0
21/06/2011,The economy,71.0
28/06/2011,The economy,77.0
05/07/2011,The economy,72.0
12/07/2011,The economy,72.0
19/07/2011,The economy,76.0
26/07/2011,The economy,78.0
09/08/2011,The economy,76.0
23/08/2011,The economy,79.0
06/09/2011,The economy,74.0
20/09/2011,The economy,77.0
04/10/2011,The economy,75.0
18/10/2011,The economy,89.0
01/11/2011,The economy,78.0
15/11/2011,The economy,72.0
29/11/2011,The economy,86.0
13/12/2011,The economy,82.0
03/01/2012,The economy,79.0
17/01/2012,The economy,80.0
31/01/2012,The economy,81.0
14/02/2012,The economy,78.0
20/02/2012,The economy,74.0
28/02/2012,The economy,76.0
13/03/2012,The economy,75.0
27/03/2012,The economy,68.0
10/04/2012,The economy,80.0
24/04/2012,The economy,74.0
08/05/2012,The economy,76.0
22/05/2012,The economy,81.0
07/06/2012,The economy,73.0
19/06/2012,The economy,81.0
03/07/2012,The economy,73.0
17/07/2012,The economy,76.0
31/07/2012,The economy,82.0
14/08/2012,The economy,84.0
28/08/2012,The economy,82.0
11/09/2012,The economy,77.0
25/09/2012,The economy,76.0
09/10/2012,The economy,68.0
23/10/2012,The economy,79.0
06/11/2012,The economy,72.0
20/11/2012,The economy,72.0
04/12/2012,The economy,78.0
15/01/2013,The economy,76.0
29/01/2013,The economy,76.0
12/02/2013,The economy,71.0
26/02/2013,The economy,79.0
05/03/2013,The economy,79.0
12/03/2013,The economy,78.0
19/03/2013,The economy,77.0
26/03/2013,The economy,78.0
02/04/2013,The economy,80.0
09/04/2013,The economy,77.0
16/04/2013,The economy,80.0
23/04/2013,The economy,73.0
30/04/2013,The economy,76.0
07/05/2013,The economy,79.0
21/05/2013,The economy,74.0
04/06/2013,The economy,71.0
18/06/2013,The economy,67.0
16/07/2013,The economy,63.0
30/07/2013,The economy,66.0
13/08/2013,The economy,67.0
27/08/2013,The economy,67.0
10/09/2013,The economy,69.0
08/10/2013,The economy,58.0
22/10/2013,The economy,58.0
05/11/2013,The economy,59.0
19/11/2013,The economy,58.0
03/12/2013,The economy,57.0
17/12/2013,The economy,57.0
14/01/2014,The economy,56.0
22/01/2014,The economy,55.0
28/01/2014,The economy,56.0
11/02/2014,The economy,52.0
25/02/2014,The economy,56.0
11/03/2014,The economy,61.0
25/03/2014,The economy,65.0
08/04/2014,The economy,58.0
13/05/2014,The economy,52.0
28/05/2014,The economy,46.0
10/06/2014,The economy,51.0
24/06/2014,The economy,44.0
08/07/2014,The economy,41.0
22/07/2014,The economy,44.0
05/08/2014,The economy,42.0
19/08/2014,The economy,41.0
02/09/2014,The economy,44.0
16/09/2014,The economy,45.0
14/10/2014,The economy,54.0
28/10/2014,The economy,48.0
11/11/2014,The economy,47.0
25/11/2014,The economy,53.0
09/12/2014,The economy,52.0
06/01/2015,The economy,51.0
20/01/2015,The economy,44.0
03/02/2015,The economy,46.0
17/02/2015,The economy,49.0
03/03/2015,The economy,42.0
17/03/2015,The economy,45.0
31/03/2015,The economy,53.0
14/04/2015,The economy,56.0
28/04/2015,The economy,50.0
12/05/2015,The economy,51.0
19/05/2015,The economy,48.0
26/05/2015,The economy,45.0
02/06/2015,The economy,44.0
09/06/2015,The economy,48.0
04/09/2015,The economy,32.0
18/12/2015,The economy,29.0
08/06/2016,The economy,31.0
06/07/2016,The economy,44.0
26/07/2016,The economy,41.0
02/08/2016,The economy,45.0
09/08/2016,The economy,46.0
17/08/2016,The economy,41.0
23/08/2016,The economy,42.0
31/08/2016,The economy,37.0
14/09/2016,The economy,34.0
12/10/2016,The economy,36.0
25/10/2016,The economy,40.0
01/11/2016,The economy,39.0
15/11/2016,The economy,38.0
29/11/2016,The economy,41.0
17/12/2016,The economy,32.0
10/01/2017,The economy,30.0
17/01/2017,The economy,32.0
24/01/2017,The economy,36.0
31/01/2017,The economy,38.0
13/02/2017,The economy,27.0
22/02/2017,The economy,32.0
28/02/2017,The economy,32.0
14/03/2017,The economy,33.0
21/03/2017,The economy,32.0
27/03/2017,The economy,34.0
06/04/2017,The economy,36.0
19/04/2017,The economy,36.0
26/04/2017,The economy,36.0
03/05/2017,The economy,34.0
10/05/2017,The economy,37.0
17/05/2017,The economy,39.0
31/05/2017,The economy,30.0
07/06/2017,The economy,28.0
22/06/2017,The economy,33.0
11/07/2017,The economy,35.0
01/08/2017,The economy,41.0
31/08/2017,The economy,38.0
12/09/2017,The economy,30.0
11/10/2017,The economy,29.0
28/11/2017,The economy,35.0
12/12/2017,The economy,35.0
20/12/2017,The economy,34.0
21/12/2017,The economy,28.0
03/01/2018,The economy,29.0
08/01/2018,The economy,30.0
16/01/2018,The economy,28.0
30/01/2018,The economy,26.0
06/02/2018,The economy,26.0
13/02/2018,The economy,26.0
20/02/2018,The economy,23.0
27/02/2018,The economy,31.0
06/03/2018,The economy,28.0
27/03/2018,The economy,30.0
10/04/2018,The economy,23.0
17/04/2018,The economy,25.0
25/04/2018,The economy,28.0
01/05/2018,The economy,24.0
09/05/2018,The economy,28.0
14/05/2018,The economy,27.0
21/05/2018,The economy,25.0
29/05/2018,The economy,23.0
05/06/2018,The economy,25.0
12/06/2018,The economy,29.0
19/06/2018,The economy,27.0
26/06/2018,The economy,27.0
